what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1289178880069
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1289178883935
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1289178884489
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1289178886619
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1289178887117
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1289178889324
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289178892645
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289178893875
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289178897665
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289178902563
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289178933567
